Pais;Codigo;Periodo;Muertes Totales;Combustibles Solidos;Particulas;Ozono
North Africa and Middle East;;1994;10,394,918,321,571,000;3,129,836,613,506,110;701,833,914,437,794;3,620,037,501,684,660
North Africa and Middle East;;1995;10,185,401,847,770,900;3,045,641,033,618,650;6,895,479,243,157,120;35,733,501,568,791,100
North Africa and Middle East;;1996;10,018,961,447,045,700;29,195,245,222,218,700;685,974,161,703,376;35,081,126,116,053,900
North Africa and Middle East;;1997;9,890,166,263,437,260;2,810,648,648,923,130;6,842,531,141,363,290;3,468,480,178,071,660
North Africa and Middle East;;1998;9,655,723,167,898,510;26,943,022,215,265,600;6,728,085,076,019,950;34,123,978,754,700,600
North Africa and Middle East;;1999;9,423,820,248,433,330;25,772,103,484,653,900;6,615,515,467,730,270;33,738,974,843,621,200
North Africa and Middle East;;2000;9,059,420,617,324,770;2,413,431,034,117,170;6,418,595,974,054,880;33,093,945,357,876,700
North Africa and Middle East;;2001;8,889,363,092,554;22,733,633,987,605,200;63,901,121,648,911,700;32,866,761,048,705,600
North Africa and Middle East;;2002;8,709,510,925,019,690;21,293,703,178,368,000;6,354,538,669,274,740;32,759,390,887,471,300
North Africa and Middle East;;2003;8,554,240,736,559,030;20,399,279,732,286,400;62,858,421,850,637,000;33,061,343,028,434,300
North Africa and Middle East;;2004;833,030,585,140,937;19,304,156,731,593,300;6,169,889,429,592,280;33,159,069,656,857,600
North Africa and Middle East;;2005;8,138,683,369,293,460;1,815,050,086,092,160;60,896,065,910,437,500;33,585,188,542,771,800
North Africa and Middle East;;2006;8,012,623,084,371,110;16,940,374,481,627,700;6,082,151,062,670,610;3,391,590,265,631,640
North Africa and Middle East;;2007;7,799,245,329,390,670;15,566,535,353,749,200;60,067,407,928,372,300;337,980,785,699,297
North Africa and Middle East;;2008;7,640,705,449,226,060;14,422,791,891,918,100;5,961,860,034,953,070;3,387,565,921,709,760
North Africa and Middle East;;2009;7,558,300,512,161,950;13,357,829,893,012,600;598,137,702,345,902;34,477,093,547,128
North Africa and Middle East;;2010;7,416,490,763,857,900;12,390,990,997,722,300;5,934,668,030,688,620;3,463,652,300,068,230
North Africa and Middle East;;2011;7,189,647,983,495,480;11,403,270,516,762,100;5,804,180,533,182,470;3,472,755,928,199,680
North Africa and Middle East;;2012;7,049,490,046,932,590;1,063,159,581,575,880;57,423,591,266,339,600;345,763,038,458,338
North Africa and Middle East;;2013;6,931,117,977,584,510;10,038,292,431,045,000;5,684,424,258,404,350;3,441,340,041,797,380
North Africa and Middle East;;2014;6,817,358,354,708,360;9,505,795,466,367,070;5,623,168,031,784,700;34,492,840,946,205,000
North Africa and Middle East;;2015;687,038,983,669,138;8,709,037,496,179,820;57,598,315,993,610,800;34,220,072,589,894,000
North Africa and Middle East;;2016;6,724,731,669,691,900;8,349,402,722,174,930;5,652,199,964,105,830;3,385,781,495,899,600
North Africa and Middle East;;2017;6,620,788,699,154,080;795,853,185,665,108;5,588,758,288,420,380;33,616,806,529,393,600
North America;;1990;3,049,513,948,161,520;2,710,650,212,560,830;274,941,106,521,582;31,646,315,319,572,600
North America;;1991;3,014,057,106,554,230;2,588,382,129,352,150;27,099,492,099,073,700;32,255,415,945,929,300
North America;;1992;29,578,897,783,136,800;24,489,794,097,644,800;26,523,074,344,653,500;32,580,547,351,751,000
North America;;1993;30,003,838,481,103,300;24,004,489,760,733,700;26,823,930,350,698,600;34,063,071,489,428,000
North America;;1994;2,970,429,858,349,060;22,912,733,501,867,700;2,648,251,237,401,650;34,654,493,628,120,000
North America;;1995;29,559,606,453,473,600;2,181,760,817,385,180;26,277,842,810,519,100;354,459,100,174,834
North America;;1996;29,214,744,375,160,200;20,690,316,763,583,200;25,926,142,846,511,900;35,673,673,876,180,200
North America;;1997;2,886,722,406,935,300;1,988,481,513,416,470;25,554,116,986,276,600;36,058,206,980,461,600
North America;;1998;2,863,615,949,277,630;19,027,593,894,252,000;25,271,282,806,456,400;3,675,365,246,139,500
North America;;1999;2,868,742,084,153,790;183,701,312,747,102;25,213,476,816,518,500;3,808,397,081,660,780
North America;;2000;28,209,696,326,969,200;17,444,770,428,056,600;2,471,792,215,924,860;3,837,523,467,233,310
North America;;2001;27,999,713,355,499,500;16,574,030,589,724,000;2,449,456,272,458,110;3,866,095,139,274,420
North America;;2002;27,710,962,109,788,200;15,812,544,677,964,400;24,197,005,640,977,000;388,736,576,213,632
North America;;2003;271,982,667,866,524;1,500,962,253,688,660;23,688,820,489,696,800;3,893,037,199,212,990
North America;;2004;2,607,151,831,082,760;1,387,439,508,041,580;22,638,648,484,058,600;38,173,954,665,933,900
North America;;2005;25,707,401,569,305,500;1,343,232,295,729,220;22,225,689,458,639,900;38,771,472,174,822,600
North America;;2006;25,006,341,982,024,700;1,287,487,023,061,770;21,564,078,450,886,600;3,839,877,342,049,970
North America;;2007;2,424,981,423,795,490;12,171,312,222,249,300;2,083,182,846,263,870;38,196,549,928,464,000
North America;;2008;2,378,955,647,944,300;11,545,864,829,985,100;20,344,129,926,679,100;38,569,076,344,192,200
North America;;2009;23,059,650,077,406,500;10,841,830,940,056,000;1,963,921,869,449,300;3,832,194,619,574,100
North America;;2010;22,106,303,534,643,800;10,054,324,672,483,200;1,873,697,327,369,910;37,766,540,235,675,400
North America;;2011;22,451,151,889,909,300;9,675,059,342,633,460;19,050,444,930,431,700;38,339,496,647,254,900
North America;;2012;21,103,027,591,287,000;9,404,438,165,562,240;17,683,391,371,281,400;3,825,053,248,204,250
North America;;2013;20,381,339,775,433,700;9,081,775,580,416,760;1,694,217,692,512,060;3,834,929,016,873,430
North America;;2014;19,441,482,126,705,600;8,840,883,891,247,710;15,978,585,813,559,300;3,836,226,956,666,500
North America;;2015;19,112,719,199,566,900;8,566,490,730,716,490;1,562,484,031,868,400;38,578,501,301,297,600
North America;;2016;1,795,643,093,982,370;8,363,604,734,802,030;14,430,103,426,104,800;3,860,427,958,251,790
North America;;2017;17,940,693,739,755,100;8,213,014,683,134,020;14,399,434,161,280,800;3,877,076,076,865,670
North Korea;PRK;1990;16,266,111,643,839,600;10,265,634,326,391,200;39,580,708,067,840,300;3,443,692,114,747,000
North Korea;PRK;1991;16,141,199,282,622,000;10,124,962,380,385,100;39,855,015,848,229,900;3,416,252,859,908,380
North Korea;PRK;1992;1,605,070,110,375,300;10,007,891,188,377,900;40,190,391,492,897,300;3,396,513,476,609,740
North Korea;PRK;1993;1,596,885,861,928,270;9,915,104,736,004,370;40,386,525,439,865,800;33,763,611,689,934,300
North Korea;PRK;1994;1,598,648,957,670,780;9,940,719,476,883,030;4,035,179,364,613,840;33,685,332,115,866,700
North Korea;PRK;1995;1,636,324,698,014,860;10,202,944,999,811,200;41,056,823,649,205,200;34,446,921,522,310,300
North Korea;PRK;1996;17,018,887,758,815,400;10,661,234,761,234,400;42,297,736,559,054,200;3,576,641,595,483,070
North Korea;PRK;1997;17,489,516,593,987,900;11,008,282,806,195,600;4,304,906,278,543,750;3,664,572,316,257,890
North Korea;PRK;1998;178,301,318,686,155;1,126,693,717,489,940;4,354,875,925,537,710;37,221,601,039,961,300
North Korea;PRK;1999;18,081,670,784,781,900;11,529,747,977,064,000;43,431,335,121,042,500;3,735,603,413,824,720
North Korea;PRK;2000;1,819,027,782,979,600;11,653,157,448,323,400;43,398,118,602,925,000;37,195,837,343,972,000
North Korea;PRK;2001;1,822,854,395,610,440;11,709,625,271,286,500;4,347,461,575,389,650;3,681,258,109,472,140
North Korea;PRK;2002;18,215,880,288,021,000;11,704,778,271,152,100;4,365,152,904,076,060;36,409,463,090,084,800
North Korea;PRK;2003;18,043,072,416,699,400;11,607,134,729,521,100;43,347,828,352,639,100;3,567,045,848,498,730
North Korea;PRK;2004;17,636,250,612,274,700;11,293,746,507,929,600;4,302,032,183,861,320;34,581,028,920,787,400
North Korea;PRK;2005;17,312,348,418,110,100;11,065,721,194,486,100;4,258,320,869,748,560;3,364,936,565,851,630
North Korea;PRK;2006;16,958,573,352,048,500;10,785,704,616,893,900;4,235,057,209,707,400;3,273,185,279,885,200
North Korea;PRK;2007;16,663,973,012,639,800;10,555,106,226,997,800;4,212,195,888,616,660;31,970,125,593,629,100
North Korea;PRK;2008;16,408,747,398,639,100;10,338,966,840,125,000;420,625,509,914,572;31,343,791,055,093,400
North Korea;PRK;2009;1,612,969,726,005,500;1,011,944,809,237,140;41,798,585,355,505,600;3,071,016,506,315,760
North Korea;PRK;2010;1,589,613,347,661,850;9,931,303,319,067,990;41,577,611,837,444,400;30,228,518,900,328,900
North Korea;PRK;2011;15,607,949,841,404,600;9,690,895,362,573,930;41,331,901,907,524,900;29,692,403,487,267,900
North Korea;PRK;2012;15,320,885,892,461,500;9,635,167,921,759,460;3,914,501,733,790,020;29,297,997,590,748,600
North Korea;PRK;2013;15,137,446,388,376,400;9,377,403,788,117,440;40,020,547,732,878,800;2,899,123,741,429,660
North Korea;PRK;2014;1,483,601,513,464,850;923,417,750,680,705;38,542,248,771,513,100;28,613,235,698,675,100
North Korea;PRK;2015;14,697,625,021,908,400;8,921,301,215,421,040;40,455,550,537,675,800;28,324,118,669,250,300
North Korea;PRK;2016;14,263,436,198,327,200;8,981,874,469,811,240;3,551,927,413,644,670;27,952,221,129,861,800
North Korea;PRK;2017;1,404,386,936,637,690;87,429,139,317,901;3,578,864,562,426,720;27,729,932,956,423,000
North Macedonia;MKD;1990;8,754,586,388,535,750;3,878,394,826,127,120;4,639,308,645,972,410;3,539,337,300,173,040
North Macedonia;MKD;1991;8,529,859,961,843,350;3,726,953,653,925,520;45,670,510,586,035,700;35,164,636,738,241,100
North Macedonia;MKD;1992;8,803,765,423,931,190;38,061,816,859,475;4,758,311,193,874,510;35,594,532,320,773,100
North Macedonia;MKD;1993;879,462,966,335,242;376,828,932,463,345;4,792,046,794,270,280;34,764,260,679,404,700
North Macedonia;MKD;1994;8,595,868,131,350,120;3,665,253,020,650,060;4,707,826,955,082,160;32,977,518,148,299,100
North Macedonia;MKD;1995;8,452,949,663,373,740;35,646,920,367,893,600;4,674,495,328,586,080;31,536,938,016,233,700
North Macedonia;MKD;1996;8,370,013,504,907,220;34,856,849,080,047,500;46,781,244,511,029,100;3,032,940,139,398,740
North Macedonia;MKD;1997;8,251,003,804,008,420;3,370,168,960,396,250;4,683,252,387,212,570;2,891,840,725,742,780
North Macedonia;MKD;1998;8,048,084,088,356,630;32,451,863,434,579,800;4,616,100,189,066,060;27,212,604,428,338,600
North Macedonia;MKD;1999;7,660,667,354,952,780;30,219,051,723,196,100;44,606,547,771,032,600;2,581,055,325,719,330
North Macedonia;MKD;2000;7,564,114,886,523,270;29,438,040,036,458,600;4,446,853,363,513,510;2,504,663,598,652,960
North Macedonia;MKD;2001;7,571,887,248,194,410;2,859,977,076,788,490;4,539,779,709,610,620;24,781,971,304,541,400
North Macedonia;MKD;2002;7,531,823,939,230,540;27,515,635,383,693,200;4,606,709,569,313,380;2,490,211,367,154,410
North Macedonia;MKD;2003;7,339,981,392,977,410;25,899,012,178,992,700;4,577,516,276,443,360;246,784,247,524,384
North Macedonia;MKD;2004;704,875,021,832,285;2,428,305,525,198,280;44,512,053,809,543,500;2,413,586,608,321,310
North Macedonia;MKD;2005;6,923,159,382,465,730;23,206,311,990,968,600;4,436,973,715,223,480;23,535,976,510,650,100
North Macedonia;MKD;2006;6,897,924,035,223,140;2,229,190,994,251,510;4,506,199,056,965,360;23,038,251,132,631,900
North Macedonia;MKD;2007;6,784,583,781,060,480;2,154,728,787,403,140;4,470,348,120,472,550;2,256,246,917,052,940
North Macedonia;MKD;2008;6,354,056,090,664,240;19,526,486,605,252,900;4,250,507,128,283,700;212,792,260,490,224
North Macedonia;MKD;2009;62,080,193,927,971,600;1,854,296,685,672,140;4,205,152,773,064,970;20,887,280,839,090,500
North Macedonia;MKD;2010;6,022,360,958,835,060;1,755,769,356,189,850;411,997,360,191,148;20,551,774,517,185,900
North Macedonia;MKD;2011;5,883,286,364,843,180;15,433,705,431,470,400;4,200,512,340,638,120;1,972,238,226,999,580
North Macedonia;MKD;2012;56,215,800,498,262,700;15,163,441,061,628,500;39,661,158,409,233,600;19,442,874,490,646,800
North Macedonia;MKD;2013;51,887,689,914,333,000;14,157,736,466,818,800;363,975,251,007,298;184,295,036,576,193
North Macedonia;MKD;2014;49,839,374,105,708,100;1,313,123,292,194,620;3,541,783,879,437,590;17,793,351,911,459,700
North Macedonia;MKD;2015;5,143,558,681,813,100;13,089,906,904,559,900;370,140,978,025,652;18,349,658,180,773,600
North Macedonia;MKD;2016;503,714,707,533,674;12,833,529,810,362,400;3,618,091,008,449,270;18,507,164,294,669,200
North Macedonia;MKD;2017;4,998,650,948,279,580;12,371,671,321,681,400;3,625,299,709,568,500;1,855,490,029,447,260
Northern Ireland;;1990;4,681,270,491,387,440;52,087,954,592,022,600;400,529,984,625,467;1,839,923,520,947,360
Northern Ireland;;1991;4,439,626,766,425,580;448,476,206,139,852;384,023,038,875,627;1,788,543,606,836,660
Northern Ireland;;1992;4,205,248,746,978,330;37,673,399,177,431,300;36,800,816,780,079,900;1,757,054,162,180,450
Northern Ireland;;1993;4,282,807,559,105,700;34,839,437,501,301,400;37,803,162,709,696,200;18,221,255,992,681,000
Northern Ireland;;1994;4,062,846,638,956,530;2,986,810,348,069,570;3,615,904,542,317,490;17,511,241,647,254,400
Northern Ireland;;1995;4,002,209,975,642,170;26,682,742,823,080,000;3,585,239,237,181,470;17,714,648,920,130,200
Northern Ireland;;1996;37,463,484,888,791,800;23,256,280,669,538,600;3,368,139,566,991,540;17,176,122,636,798,700
Northern Ireland;;1997;3,599,133,206,183,130;205,752,107,243,034;3,250,255,152,949,960;16,868,204,819,591,900
Northern Ireland;;1998;35,244,602,243,843,700;18,445,677,846,199,400;31,961,969,432,335,800;16,935,283,140,598,100
Northern Ireland;;1999;34,965,404,924,794,700;16,735,137,422,250,200;3,180,049,918,201,220;17,548,490,313,986,800
Northern Ireland;;2000;3,212,956,436,872,490;14,197,861,344,648,000;29,279,363,546,982,700;16,816,025,150,119,400
Northern Ireland;;2001;2,935,277,738,239,550;11,954,016,443,864,800;26,777,840,407,537,400;16,218,609,480,811,100
Northern Ireland;;2002;28,967,005,290,882,600;1,080,641,471,707,770;26,475,266,170,961,100;16,588,658,747,092,000
Northern Ireland;;2003;27,307,553,769,909,000;9,179,313,498,128,210;24,993,259,053,746,000;16,411,054,337,766,900
Northern Ireland;;2004;2,610,113,375,587,480;8,064,017,804,022,070;23,921,422,221,421,800;1,613,491,086,023,490
Northern Ireland;;2005;2,482,967,212,776,810;7,014,715,239,561,740;2,278,063,871,980,960;15,823,654,005,999,200
Northern Ireland;;2006;24,532,324,577,523,600;6,468,954,495,150,140;22,521,474,098,328,700;16,013,764,868,945,900
Northern Ireland;;2007;2,394,586,885,870,970;5,791,788,981,447,190;21,992,113,795,585,700;1,613,201,459,221,650
Northern Ireland;;2008;23,072,970,563,000,100;5,291,889,405,196,250;2,116,966,566,313,800;1,611,728,904,346,180
Northern Ireland;;2009;22,038,544,525,440,900;47,114,754,527,621,500;2,021,211,689,818,170;15,884,080,403,045,100
Northern Ireland;;2010;2,158,643,750,925,480;4,313,620,762,693,620;19,790,789,201,927,800;15,974,085,670,786,100
Northern Ireland;;2011;21,091,442,083,563,600;3,890,728,315,839,900;1,935,298,017,728,310;15,856,726,080,403,400
Northern Ireland;;2012;1,973,271,135,057,270;36,384,915,730,490,200;1,800,256,878,243,970;1,593,642,353,828,520
Northern Ireland;;2013;18,892,415,759,429,500;34,599,799,316,495,700;17,163,970,446,078,800;1,607,898,455,566,880
Northern Ireland;;2014;17,684,826,415,253,400;32,446,180,476,915,200;15,982,879,180,133,200;15,924,908,047,425,400
Northern Ireland;;2015;17,921,725,474,810,200;31,404,097,764,252,400;16,173,130,046,035,300;16,563,668,034,273,600
Northern Ireland;;2016;17,011,363,090,126,100;3,031,943,719,488,670;15,283,451,574,789,300;1,632,848,376,478,670
Northern Ireland;;2017;16,834,393,167,074,800;28,585,056,117,242,800;15,130,755,504,161,800;16,245,611,591,168,800
Northern Mariana Islands;MNP;1990;5,506,057,607,655,920;24,535,599,057,285,600;25,563,512,927,629,500;6,198,615,370,642,770
Northern Mariana Islands;MNP;1991;5,383,268,596,627,750;23,304,589,482,248,700;2,563,279,440,459,900;6,100,978,904,195,620
Northern Mariana Islands;MNP;1992;5,267,234,692,443,550;22,136,547,906,661,900;256,991,894,096,737;6,012,111,900,073,890
Northern Mariana Islands;MNP;1993;51,778,152,948,947,700;2,130,199,939,663,580;25,693,802,570,555,200;5,934,449,847,634,780
Northern Mariana Islands;MNP;1994;5,093,020,802,136,180;2,035,821,989,515,580;25,836,276,653,016,300;5,863,304,082,502,850
Northern Mariana Islands;MNP;1995;5,024,164,502,074,170;19,647,627,802,709,000;25,902,394,242,841,700;5,798,616,259,044,150
Northern Mariana Islands;MNP;1996;4,974,566,447,571,540;18,850,516,522,001,100;2,625,412,685,907,660;572,826,693,456,592
Northern Mariana Islands;MNP;1997;4,958,649,596,112,750;18,220,335,550,501,600;26,773,097,051,926,700;5,668,208,706,425,010
Northern Mariana Islands;MNP;1998;49,574,060,740,506,400;17,587,404,929,782,900;27,429,051,156,895,700;5,624,999,475,052,030
Northern Mariana Islands;MNP;1999;4,926,043,413,778,360;1,699,292,963,263,680;27,860,719,195,752,100;54,389,125,754,283,100
Northern Mariana Islands;MNP;2000;4,864,854,736,142,610;1,633,659,244,175,940;2,798,688,343,308,390;53,340,510,852,794,500
Northern Mariana Islands;MNP;2001;4,825,159,592,221,040;15,819,766,854,825,100;28,066,907,684,456,400;5,375,781,216,324,690
Northern Mariana Islands;MNP;2002;4,772,339,953,973,300;15,387,514,215,213,800;27,939,609,926,093,300;5,405,458,704,787,210
Northern Mariana Islands;MNP;2003;4,698,365,811,905,420;14,927,917,626,709,800;2,774,538,753,119,890;5,290,487,278,844,680
Northern Mariana Islands;MNP;2004;46,195,287,317,551,200;14,690,128,846,125,000;27,352,307,630,496,500;5,092,315,827,931,300
Northern Mariana Islands;MNP;2005;4,552,985,875,825,990;14,334,911,146,991,700;2,718,173,021,775,590;4,916,038,585,075,450
Northern Mariana Islands;MNP;2006;4,435,854,553,188,850;13,846,736,177,021,900;2,663,593,274,358,050;4,745,263,499,039,670
Northern Mariana Islands;MNP;2007;43,421,091,540,668,400;13,369,438,352,982,000;26,314,409,750,983,500;4,572,466,441,013,920
Northern Mariana Islands;MNP;2008;4,275,244,343,168,310;13,077,098,785,557,400;26,040,537,787,287,100;4,446,052,848,726,350
Northern Mariana Islands;MNP;2009;4,248,288,923,503,030;12,921,198,130,386,900;25,980,555,911,563,700;437,988,068,277,968
Northern Mariana Islands;MNP;2010;4,191,892,630,218,380;12,490,407,618,815,800;2,591,792,249,489,930;4,290,637,618,333,290
Northern Mariana Islands;MNP;2011;420,533,147,791,543;12,403,158,647,554,100;26,202,846,596,439,100;4,221,983,329,709,670
Northern Mariana Islands;MNP;2012;4,104,662,841,648,400;12,351,549,473,202,800;25,207,513,146,709,900;4,240,760,474,066,850
Northern Mariana Islands;MNP;2013;4,034,604,435,208,090;1,228,792,341,538,220;24,504,639,070,137,300;4,300,447,971,953,870
Northern Mariana Islands;MNP;2014;39,267,366,478,775,900;12,031,718,036,370,700;2,361,742,385,844,450;4,347,152,586,372,580
Northern Mariana Islands;MNP;2015;3,930,210,763,667,330;11,729,753,222,518,500;2,392,477,102,404,500;4,380,546,787,474,940
Northern Mariana Islands;MNP;2016;381,201,219,962,145;1,142,482,351,555,660;23,050,915,014,677,900;4,352,340,958,431,830
Northern Mariana Islands;MNP;2017;3,764,082,826,376,650;11,026,039,663,409,400;22,989,801,747,958,100;4,323,899,363,989
Norway;NOR;1990;27,109,725,530,926,600;17,029,360,773,881,900;24,564,307,149,653,300;9,725,590,190,118,170
Norway;NOR;1991;26,441,370,343,347,200;15,840,167,351,732,100;23,987,739,074,195,900;10,037,695,542,199,700
Norway;NOR;1992;2,617,853,511,244,380;14,794,496,640,590,100;23,774,916,754,026,800;10,663,095,870,428,900
Norway;NOR;1993;255,084,523,100,917;1,365,594,704,767,670;23,167,151,085,403,000;1,125,030,275,784,070
Norway;NOR;1994;2,447,258,689,857,310;12,381,237,361,557,400;22,230,157,051,032,300;11,570,019,572,286,700
Norway;NOR;1995;2,385,414,128,916,050;11,333,923,522,214,900;216,537,213,268,338;12,279,638,790,172,900
Norway;NOR;1996;2,294,427,345,844,550;1,038,951,109,795,990;2,078,581,482,077,120;12,886,187,875,575,700
